ts,count,passenger_ratio,count_v1,passenger_ratio_v1,L1,count_v2,passenger_ratio_v2,L2,month,day,hour,minute,week,weekday,holiday,freeday,offday,workday
2024-04-07 19:45:00,286,0.4825,251.0,0.5538,6.8,229.0,0.6157,16.3,4,7,19,45,14,7,0,1,0,1
2024-04-07 20:00:00,206,0.5583,206.0,0.534,6.8,268.0,0.597,16.3,4,7,20,0,14,7,0,1,0,1
2024-04-07 20:15:00,238,0.5252,232.0,0.5517,6.8,270.0,0.5667,16.3,4,7,20,15,14,7,0,1,0,1
2024-04-07 20:30:00,253,0.4783,222.0,0.4505,6.8,208.0,0.524,16.3,4,7,20,30,14,7,0,1,0,1
2024-04-07 20:45:00,230,0.4435,218.0,0.4908,6.8,248.0,0.621,16.3,4,7,20,45,14,7,0,1,0,1
2024-04-07 21:00:00,216,0.5,219.0,0.4977,6.8,251.0,0.6494,16.3,4,7,21,0,14,7,0,1,0,1
2024-04-07 21:15:00,210,0.4524,201.0,0.5522,6.8,212.0,0.6179,16.3,4,7,21,15,14,7,0,1,0,1
2024-04-07 21:30:00,197,0.4924,173.0,0.5376,6.8,217.0,0.6267,16.3,4,7,21,30,14,7,0,1,0,1
2024-04-07 21:45:00,185,0.4973,189.0,0.4815,6.8,192.0,0.5208,16.3,4,7,21,45,14,7,0,1,0,1
2024-04-07 22:00:00,175,0.44,164.0,0.5,6.8,187.0,0.5722,16.3,4,7,22,0,14,7,0,1,0,1
2024-04-07 22:15:00,167,0.509,152.0,0.5395,6.8,180.0,0.5889,16.3,4,7,22,15,14,7,0,1,0,1
2024-04-07 22:30:00,144,0.4444,161.0,0.4658,6.8,148.0,0.5338,16.3,4,7,22,30,14,7,0,1,0,1
2024-04-07 22:45:00,146,0.4384,134.0,0.4925,6.8,158.0,0.5633,16.3,4,7,22,45,14,7,0,1,0,1
2024-04-07 23:00:00,139,0.446,139.0,0.4101,6.8,155.0,0.5032,16.3,4,7,23,0,14,7,0,1,0,1
2024-04-07 23:15:00,138,0.3696,121.0,0.438,6.8,135.0,0.4815,16.3,4,7,23,15,14,7,0,1,0,1
2024-04-07 23:30:00,123,0.3659,124.0,0.3952,6.8,133.0,0.4887,16.3,4,7,23,30,14,7,0,1,0,1
2024-04-07 23:45:00,91,0.3297,93.0,0.3441,6.8,83.0,0.4578,16.3,4,7,23,45,14,7,0,1,0,1
2024-04-08 00:00:00,111,0.3604,97.0,0.3196,6.8,101.0,0.4653,16.3,4,8,0,0,15,1,0,0,0,1
2024-04-08 00:15:00,93,0.3333,87.0,0.3908,6.8,100.0,0.45,16.3,4,8,0,15,15,1,0,0,0,1
2024-04-08 00:30:00,94,0.383,78.0,0.3846,6.8,93.0,0.4516,16.3,4,8,0,30,15,1,0,0,0,1
2024-04-08 00:45:00,84,0.3214,89.0,0.4157,6.8,74.0,0.3784,16.3,4,8,0,45,15,1,0,0,0,1
2024-04-08 01:00:00,89,0.4045,76.0,0.3947,6.8,97.0,0.5464,16.3,4,8,1,0,15,1,0,0,0,1
2024-04-08 01:15:00,87,0.3218,85.0,0.3647,6.8,76.0,0.3816,16.3,4,8,1,15,15,1,0,0,0,1
2024-04-08 01:30:00,72,0.3333,66.0,0.2879,6.8,65.0,0.3538,16.3,4,8,1,30,15,1,0,0,0,1
2024-04-08 01:45:00,58,0.1724,66.0,0.2273,6.8,74.0,0.2973,16.3,4,8,1,45,15,1,0,0,0,1
2024-04-08 02:00:00,64,0.2656,57.0,0.2632,6.8,68.0,0.3235,16.3,4,8,2,0,15,1,0,0,0,1
2024-04-08 02:15:00,71,0.2394,68.0,0.2059,6.8,56.0,0.3214,16.3,4,8,2,15,15,1,0,0,0,1
2024-04-08 02:30:00,52,0.2308,57.0,0.2632,6.8,58.0,0.2586,16.3,4,8,2,30,15,1,0,0,0,1
2024-04-08 02:45:00,70,0.2286,66.0,0.2273,6.8,54.0,0.3704,16.3,4,8,2,45,15,1,0,0,0,1
2024-04-08 03:00:00,47,0.2128,46.0,0.1739,6.8,56.0,0.1607,16.3,4,8,3,0,15,1,0,0,0,1
2024-04-08 03:15:00,69,0.1304,74.0,0.0946,6.8,52.0,0.1731,16.3,4,8,3,15,15,1,0,0,0,1
2024-04-08 03:30:00,68,0.1765,69.0,0.2319,6.8,66.0,0.2424,16.3,4,8,3,30,15,1,0,0,0,1
2024-04-08 03:45:00,89,0.191,83.0,0.1446,6.8,60.0,0.1167,16.3,4,8,3,45,15,1,0,0,0,1
2024-04-08 04:00:00,89,0.1236,79.0,0.1392,6.8,94.0,0.1277,16.3,4,8,4,0,15,1,0,0,0,1
2024-04-08 04:15:00,86,0.1163,83.0,0.1084,6.8,84.0,0.1548,16.3,4,8,4,15,15,1,0,0,0,1
2024-04-08 04:30:00,86,0.1163,86.0,0.1047,6.8,100.0,0.14,16.3,4,8,4,30,15,1,0,0,0,1
2024-04-08 04:45:00,108,0.1019,90.0,0.0889,6.8,66.0,0.1515,16.3,4,8,4,45,15,1,0,0,0,1
2024-04-08 05:00:00,113,0.1504,125.0,0.16,6.8,107.0,0.1215,16.3,4,8,5,0,15,1,0,0,0,1
2024-04-08 05:15:00,118,0.1271,99.0,0.0909,6.8,94.0,0.0957,16.3,4,8,5,15,15,1,0,0,0,1
2024-04-08 05:30:00,125,0.128,119.0,0.0672,6.8,99.0,0.1313,16.3,4,8,5,30,15,1,0,0,0,1
2024-04-08 05:45:00,146,0.1849,135.0,0.2222,6.8,123.0,0.2033,16.3,4,8,5,45,15,1,0,0,0,1
2024-04-08 06:00:00,195,0.1795,206.0,0.1214,6.8,161.0,0.2733,16.3,4,8,6,0,15,1,0,0,0,1
2024-04-08 06:15:00,235,0.217,228.0,0.25,6.8,173.0,0.3642,16.3,4,8,6,15,15,1,0,0,0,1
2024-04-08 06:30:00,289,0.2803,246.0,0.3049,6.8,206.0,0.3058,16.3,4,8,6,30,15,1,0,0,0,1
2024-04-08 06:45:00,325,0.3631,287.0,0.3659,6.8,232.0,0.3707,16.3,4,8,6,45,15,1,0,0,0,1
2024-04-08 07:00:00,399,0.4687,355.0,0.4451,6.8,248.0,0.3911,16.3,4,8,7,0,15,1,0,0,0,1
2024-04-08 07:15:00,540,0.6019,437.0,0.5721,6.8,290.0,0.5138,16.3,4,8,7,15,15,1,0,0,0,1
2024-04-08 07:30:00,667,0.6822,525.0,0.6476,6.8,315.0,0.5238,16.3,4,8,7,30,15,1,0,0,0,1
2024-04-08 07:45:00,729,0.69,534.0,0.6498,6.8,310.0,0.5226,16.3,4,8,7,45,15,1,0,0,0,1
2024-04-08 08:00:00,703,0.7255,602.0,0.6777,6.8,350.0,0.4971,16.3,4,8,8,0,15,1,0,0,0,1
2024-04-08 08:15:00,788,0.7132,607.0,0.6705,6.8,355.0,0.5718,16.3,4,8,8,15,15,1,0,0,0,1
2024-04-08 08:30:00,735,0.6707,534.0,0.6086,6.8,323.0,0.5573,16.3,4,8,8,30,15,1,0,0,0,1
2024-04-08 08:45:00,669,0.6457,464.0,0.5862,6.8,362.0,0.605,16.3,4,8,8,45,15,1,0,0,0,1
2024-04-08 09:00:00,583,0.6192,472.0,0.572,6.8,346.0,0.5954,16.3,4,8,9,0,15,1,0,0,0,1
2024-04-08 09:15:00,571,0.5954,428.0,0.5537,6.8,342.0,0.6316,16.3,4,8,9,15,15,1,0,0,0,1
2024-04-08 09:30:00,538,0.6041,483.0,0.5673,6.8,407.0,0.6462,16.3,4,8,9,30,15,1,0,0,0,1
2024-04-08 09:45:00,558,0.5986,469.0,0.6055,6.8,410.0,0.6927,16.3,4,8,9,45,15,1,0,0,0,1
2024-04-08 10:00:00,547,0.5996,463.0,0.594,6.8,407.0,0.6929,16.3,4,8,10,0,15,1,0,0,0,1
2024-04-08 10:15:00,474,0.5422,402.0,0.5896,6.8,420.0,0.6762,16.3,4,8,10,15,15,1,0,0,0,1
2024-04-08 10:30:00,453,0.6004,424.0,0.5731,6.8,409.0,0.6919,16.3,4,8,10,30,15,1,0,0,0,1
2024-04-08 10:45:00,481,0.6237,435.0,0.6138,6.8,447.0,0.6846,16.3,4,8,10,45,15,1,0,0,0,1
2024-04-08 11:00:00,481,0.6424,421.0,0.6223,6.8,427.0,0.7049,16.3,4,8,11,0,15,1,0,0,0,1
2024-04-08 11:15:00,470,0.5936,397.0,0.6373,6.8,398.0,0.7312,16.3,4,8,11,15,15,1,0,0,0,1
2024-04-08 11:30:00,417,0.5612,395.0,0.6051,6.8,416.0,0.7067,16.3,4,8,11,30,15,1,0,0,0,1
2024-04-08 11:45:00,413,0.5763,382.0,0.5576,6.8,377.0,0.7056,16.3,4,8,11,45,15,1,0,0,0,1
2024-04-08 12:00:00,462,0.5671,425.0,0.5859,6.8,420.0,0.7071,16.3,4,8,12,0,15,1,0,0,0,1
2024-04-08 12:15:00,439,0.5535,401.0,0.5511,6.8,391.0,0.6829,16.3,4,8,12,15,15,1,0,0,0,1
2024-04-08 12:30:00,409,0.5672,372.0,0.5699,6.8,336.0,0.6994,16.3,4,8,12,30,15,1,0,0,0,1
2024-04-08 12:45:00,419,0.5847,363.0,0.6226,6.8,365.0,0.7315,16.3,4,8,12,45,15,1,0,0,0,1
2024-04-08 13:00:00,428,0.5818,398.0,0.5804,6.8,412.0,0.7039,16.3,4,8,13,0,15,1,0,0,0,1
2024-04-08 13:15:00,483,0.5652,453.0,0.6159,6.8,429.0,0.704,16.3,4,8,13,15,15,1,0,0,0,1
2024-04-08 13:30:00,453,0.6181,433.0,0.5912,6.8,444.0,0.6914,16.3,4,8,13,30,15,1,0,0,0,1
2024-04-08 13:45:00,488,0.5861,454.0,0.6322,6.8,432.0,0.7176,16.3,4,8,13,45,15,1,0,0,0,1
2024-04-08 14:00:00,476,0.6303,429.0,0.6457,6.8,447.0,0.7852,16.3,4,8,14,0,15,1,0,0,0,1
2024-04-08 14:15:00,498,0.6466,448.0,0.6964,6.8,444.0,0.7365,16.3,4,8,14,15,15,1,0,0,0,1
2024-04-08 14:30:00,536,0.6362,482.0,0.6328,6.8,439.0,0.7221,16.3,4,8,14,30,15,1,0,0,0,1
2024-04-08 14:45:00,472,0.6059,392.0,0.648,6.8,372.0,0.7366,16.3,4,8,14,45,15,1,0,0,0,1
2024-04-08 15:00:00,406,0.6429,395.0,0.643,6.8,438.0,0.7329,16.3,4,8,15,0,15,1,0,0,0,1
2024-04-08 15:15:00,479,0.618,399.0,0.6165,6.8,420.0,0.7143,16.3,4,8,15,15,15,1,0,0,0,1
2024-04-08 15:30:00,468,0.6132,463.0,0.6393,6.8,456.0,0.7303,16.3,4,8,15,30,15,1,0,0,0,1
2024-04-08 15:45:00,477,0.6625,448.0,0.6518,6.8,461.0,0.731,16.3,4,8,15,45,15,1,0,0,0,1
2024-04-08 16:00:00,454,0.6189,408.0,0.652,6.8,441.0,0.7347,16.3,4,8,16,0,15,1,0,0,0,1
2024-04-08 16:15:00,466,0.6373,411.0,0.6618,6.8,416.0,0.7572,16.3,4,8,16,15,15,1,0,0,0,1
2024-04-08 16:30:00,419,0.6516,394.0,0.6574,6.8,422.0,0.7749,16.3,4,8,16,30,15,1,0,0,0,1
2024-04-08 16:45:00,410,0.6463,399.0,0.6917,6.8,434.0,0.7673,16.3,4,8,16,45,15,1,0,0,0,1
2024-04-08 17:00:00,439,0.6674,418.0,0.6794,6.8,459.0,0.7102,16.3,4,8,17,0,15,1,0,0,0,1
2024-04-08 17:15:00,510,0.6667,455.0,0.6725,6.8,454.0,0.7511,16.3,4,8,17,15,15,1,0,0,0,1
2024-04-08 17:30:00,507,0.7219,461.0,0.7202,6.8,439.0,0.7677,16.3,4,8,17,30,15,1,0,0,0,1
2024-04-08 17:45:00,519,0.7437,451.0,0.7384,6.8,442.0,0.7647,16.3,4,8,17,45,15,1,0,0,0,1
2024-04-08 18:00:00,515,0.7456,426.0,0.6995,6.8,420.0,0.7286,16.3,4,8,18,0,15,1,0,0,0,1
2024-04-08 18:15:00,452,0.6836,393.0,0.6667,6.8,389.0,0.6838,16.3,4,8,18,15,15,1,0,0,0,1
2024-04-08 18:30:00,454,0.6211,342.0,0.6257,6.8,376.0,0.7207,16.3,4,8,18,30,15,1,0,0,0,1
2024-04-08 18:45:00,357,0.6303,323.0,0.6347,6.8,294.0,0.6667,16.3,4,8,18,45,15,1,0,0,0,1
2024-04-08 19:00:00,298,0.5772,251.0,0.6016,6.8,328.0,0.6951,16.3,4,8,19,0,15,1,0,0,0,1
2024-04-08 19:15:00,305,0.5246,286.0,0.5559,6.8,298.0,0.6376,16.3,4,8,19,15,15,1,0,0,0,1
2024-04-08 19:30:00,258,0.4884,238.0,0.5378,6.8,272.0,0.625,16.3,4,8,19,30,15,1,0,0,0,1
2024-04-08 19:45:00,285,0.5439,276.0,0.5761,6.8,249.0,0.6225,16.3,4,8,19,45,15,1,0,0,0,1
2024-04-08 20:00:00,247,0.5344,212.0,0.4953,6.8,244.0,0.582,16.3,4,8,20,0,15,1,0,0,0,1
2024-04-08 20:15:00,231,0.5152,239.0,0.5607,6.8,248.0,0.5605,16.3,4,8,20,15,15,1,0,0,0,1
2024-04-08 20:30:00,238,0.437,224.0,0.4375,6.8,243.0,0.5802,16.3,4,8,20,30,15,1,0,0,0,1
2024-04-08 20:45:00,239,0.4644,231.0,0.5238,6.8,246.0,0.5976,16.3,4,8,20,45,15,1,0,0,0,1
2024-04-08 21:00:00,237,0.4557,209.0,0.5072,6.8,226.0,0.5664,16.3,4,8,21,0,15,1,0,0,0,1
2024-04-08 21:15:00,209,0.4689,196.0,0.4796,6.8,226.0,0.5531,16.3,4,8,21,15,15,1,0,0,0,1
2024-04-08 21:30:00,216,0.4352,196.0,0.5,6.8,211.0,0.5829,16.3,4,8,21,30,15,1,0,0,0,1
2024-04-08 21:45:00,195,0.4923,192.0,0.5,6.8,190.0,0.5684,16.3,4,8,21,45,15,1,0,0,0,1
2024-04-08 22:00:00,170,0.4471,170.0,0.4588,6.8,190.0,0.4842,16.3,4,8,22,0,15,1,0,0,0,1
2024-04-08 22:15:00,200,0.43,191.0,0.4607,6.8,201.0,0.5075,16.3,4,8,22,15,15,1,0,0,0,1
2024-04-08 22:30:00,189,0.4127,174.0,0.3736,6.8,179.0,0.4916,16.3,4,8,22,30,15,1,0,0,0,1
2024-04-08 22:45:00,158,0.3861,144.0,0.4236,6.8,154.0,0.4221,16.3,4,8,22,45,15,1,0,0,0,1
2024-04-08 23:00:00,135,0.3778,145.0,0.3931,6.8,179.0,0.4916,16.3,4,8,23,0,15,1,0,0,0,1
2024-04-08 23:15:00,163,0.362,148.0,0.3649,6.8,167.0,0.4192,16.3,4,8,23,15,15,1,0,0,0,1
2024-04-08 23:30:00,154,0.3312,150.0,0.3467,6.8,149.0,0.4161,16.3,4,8,23,30,15,1,0,0,0,1
2024-04-08 23:45:00,124,0.2581,114.0,0.3509,6.8,119.0,0.4622,16.3,4,8,23,45,15,1,0,0,0,1
2024-04-09 00:00:00,107,0.3271,122.0,0.3525,6.8,119.0,0.4958,16.3,4,9,0,0,15,2,0,0,0,1
2024-04-09 00:15:00,133,0.3308,111.0,0.4054,6.8,103.0,0.4272,16.3,4,9,0,15,15,2,0,0,0,1
2024-04-09 00:30:00,98,0.3673,105.0,0.3048,6.8,108.0,0.3426,16.3,4,9,0,30,15,2,0,0,0,1
2024-04-09 00:45:00,112,0.2768,94.0,0.3617,6.8,104.0,0.3558,16.3,4,9,0,45,15,2,0,0,0,1
2024-04-09 01:00:00,92,0.3043,82.0,0.2317,6.8,82.0,0.3537,16.3,4,9,1,0,15,2,0,0,0,1
2024-04-09 01:15:00,95,0.3263,87.0,0.4138,6.8,110.0,0.3636,16.3,4,9,1,15,15,2,0,0,0,1
2024-04-09 01:30:00,94,0.2766,77.0,0.2597,6.8,72.0,0.3333,16.3,4,9,1,30,15,2,0,0,0,1
2024-04-09 01:45:00,81,0.3457,88.0,0.2841,6.8,88.0,0.3295,16.3,4,9,1,45,15,2,0,0,0,1
2024-04-09 02:00:00,83,0.2289,73.0,0.2329,6.8,74.0,0.3243,16.3,4,9,2,0,15,2,0,0,0,1
2024-04-09 02:15:00,83,0.253,77.0,0.2597,6.8,83.0,0.253,16.3,4,9,2,15,15,2,0,0,0,1
2024-04-09 02:30:00,87,0.3103,76.0,0.25,6.8,66.0,0.303,16.3,4,9,2,30,15,2,0,0,0,1
2024-04-09 02:45:00,69,0.1739,61.0,0.2459,6.8,51.0,0.2745,16.3,4,9,2,45,15,2,0,0,0,1
2024-04-09 03:00:00,76,0.2763,89.0,0.191,6.8,78.0,0.2308,16.3,4,9,3,0,15,2,0,0,0,1
2024-04-09 03:15:00,96,0.1146,87.0,0.1609,6.8,68.0,0.1765,16.3,4,9,3,15,15,2,0,0,0,1
2024-04-09 03:30:00,95,0.1368,97.0,0.1237,6.8,72.0,0.2083,16.3,4,9,3,30,15,2,0,0,0,1
2024-04-09 03:45:00,86,0.186,80.0,0.15,6.8,82.0,0.2195,16.3,4,9,3,45,15,2,0,0,0,1
2024-04-09 04:00:00,106,0.1321,94.0,0.1383,6.8,78.0,0.1026,16.3,4,9,4,0,15,2,0,0,0,1
2024-04-09 04:15:00,96,0.1771,82.0,0.1341,6.8,75.0,0.1467,16.3,4,9,4,15,15,2,0,0,0,1
2024-04-09 04:30:00,96,0.1771,90.0,0.2,6.8,91.0,0.1978,16.3,4,9,4,30,15,2,0,0,0,1
2024-04-09 04:45:00,113,0.2212,108.0,0.1667,6.8,107.0,0.1308,16.3,4,9,4,45,15,2,0,0,0,1
2024-04-09 05:00:00,128,0.1406,118.0,0.1356,6.8,98.0,0.1735,16.3,4,9,5,0,15,2,0,0,0,1
2024-04-09 05:15:00,144,0.2014,136.0,0.1176,6.8,103.0,0.165,16.3,4,9,5,15,15,2,0,0,0,1
2024-04-09 05:30:00,152,0.1645,137.0,0.1606,6.8,120.0,0.2,16.3,4,9,5,30,15,2,0,0,0,1
2024-04-09 05:45:00,185,0.2378,142.0,0.2183,6.8,132.0,0.197,16.3,4,9,5,45,15,2,0,0,0,1
2024-04-09 06:00:00,198,0.197,202.0,0.1436,6.8,169.0,0.2189,16.3,4,9,6,0,15,2,0,0,0,1
2024-04-09 06:15:00,264,0.2311,245.0,0.2082,6.8,175.0,0.28,16.3,4,9,6,15,15,2,0,0,0,1
2024-04-09 06:30:00,310,0.329,250.0,0.296,6.8,216.0,0.3102,16.3,4,9,6,30,15,2,0,0,0,1
2024-04-09 06:45:00,324,0.3426,291.0,0.3127,6.8,219.0,0.274,16.3,4,9,6,45,15,2,0,0,0,1
2024-04-09 07:00:00,452,0.4779,340.0,0.4412,6.8,217.0,0.3548,16.3,4,9,7,0,15,2,0,0,0,1
2024-04-09 07:15:00,543,0.6022,403.0,0.5509,6.8,281.0,0.4057,16.3,4,9,7,15,15,2,0,0,0,1
2024-04-09 07:30:00,624,0.6442,478.0,0.5795,6.8,309.0,0.4854,16.3,4,9,7,30,15,2,0,0,0,1
2024-04-09 07:45:00,693,0.6768,551.0,0.6116,6.8,310.0,0.4355,16.3,4,9,7,45,15,2,0,0,0,1
2024-04-09 08:00:00,690,0.6478,566.0,0.5936,6.8,327.0,0.4771,16.3,4,9,8,0,15,2,0,0,0,1
2024-04-09 08:15:00,734,0.673,553.0,0.6347,6.8,313.0,0.5559,16.3,4,9,8,15,15,2,0,0,0,1
2024-04-09 08:30:00,638,0.652,510.0,0.5843,6.8,319.0,0.5455,16.3,4,9,8,30,15,2,0,0,0,1
2024-04-09 08:45:00,589,0.6027,479.0,0.5741,6.8,356.0,0.6011,16.3,4,9,8,45,15,2,0,0,0,1
2024-04-09 09:00:00,536,0.584,397.0,0.5542,6.8,332.0,0.5723,16.3,4,9,9,0,15,2,0,0,0,1
2024-04-09 09:15:00,504,0.6012,444.0,0.5608,6.8,415.0,0.6217,16.3,4,9,9,15,15,2,0,0,0,1
2024-04-09 09:30:00,557,0.5404,456.0,0.5197,6.8,348.0,0.6293,16.3,4,9,9,30,15,2,0,0,0,1
2024-04-09 09:45:00,464,0.5884,426.0,0.5681,6.8,373.0,0.6729,16.3,4,9,9,45,15,2,0,0,0,1
2024-04-09 10:00:00,504,0.5397,426.0,0.5704,6.8,421.0,0.6508,16.3,4,9,10,0,15,2,0,0,0,1
2024-04-09 10:15:00,491,0.558,434.0,0.5576,6.8,401.0,0.6509,16.3,4,9,10,15,15,2,0,0,0,1
2024-04-09 10:30:00,463,0.5227,443.0,0.5192,6.8,403.0,0.6402,16.3,4,9,10,30,15,2,0,0,0,1
2024-04-09 10:45:00,468,0.5235,402.0,0.5721,6.8,441.0,0.6417,16.3,4,9,10,45,15,2,0,0,0,1
2024-04-09 11:00:00,450,0.56,405.0,0.5877,6.8,369.0,0.6748,16.3,4,9,11,0,15,2,0,0,0,1
2024-04-09 11:15:00,390,0.5385,356.0,0.5281,6.8,342.0,0.6813,16.3,4,9,11,15,15,2,0,0,0,1
2024-04-09 11:30:00,382,0.5654,374.0,0.5722,6.8,351.0,0.7151,16.3,4,9,11,30,15,2,0,0,0,1
2024-04-09 11:45:00,393,0.4835,355.0,0.4761,6.8,353.0,0.6459,16.3,4,9,11,45,15,2,0,0,0,1
2024-04-09 12:00:00,383,0.5065,374.0,0.5428,6.8,366.0,0.6639,16.3,4,9,12,0,15,2,0,0,0,1
2024-04-09 12:15:00,417,0.5084,383.0,0.5196,6.8,337.0,0.6825,16.3,4,9,12,15,15,2,0,0,0,1
2024-04-09 12:30:00,405,0.5531,372.0,0.5941,6.8,336.0,0.6607,16.3,4,9,12,30,15,2,0,0,0,1
2024-04-09 12:45:00,393,0.5089,342.0,0.5351,6.8,344.0,0.6395,16.3,4,9,12,45,15,2,0,0,0,1
2024-04-09 13:00:00,417,0.5492,402.0,0.5348,6.8,422.0,0.6777,16.3,4,9,13,0,15,2,0,0,0,1
2024-04-09 13:15:00,432,0.5579,393.0,0.6056,6.8,417.0,0.7194,16.3,4,9,13,15,15,2,0,0,0,1
2024-04-09 13:30:00,463,0.6242,439.0,0.5991,6.8,456.0,0.7083,16.3,4,9,13,30,15,2,0,0,0,1
2024-04-09 13:45:00,492,0.5752,458.0,0.6354,6.8,420.0,0.7571,16.3,4,9,13,45,15,2,0,0,0,1
2024-04-09 14:00:00,454,0.6057,443.0,0.6343,6.8,427.0,0.7166,16.3,4,9,14,0,15,2,0,0,0,1
2024-04-09 14:15:00,566,0.6237,469.0,0.6546,6.8,443.0,0.7404,16.3,4,9,14,15,15,2,0,0,0,1
2024-04-09 14:30:00,451,0.6386,446.0,0.6794,6.8,452.0,0.7478,16.3,4,9,14,30,15,2,0,0,0,1
2024-04-09 14:45:00,519,0.659,481.0,0.6549,6.8,473.0,0.7421,16.3,4,9,14,45,15,2,0,0,0,1
2024-04-09 15:00:00,466,0.633,446.0,0.6188,6.8,475.0,0.7011,16.3,4,9,15,0,15,2,0,0,0,1
2024-04-09 15:15:00,516,0.5756,448.0,0.6384,6.8,487.0,0.7454,16.3,4,9,15,15,15,2,0,0,0,1
2024-04-09 15:30:00,485,0.6474,485.0,0.6536,6.8,485.0,0.7588,16.3,4,9,15,30,15,2,0,0,0,1
2024-04-09 15:45:00,481,0.6112,408.0,0.6642,6.8,430.0,0.7372,16.3,4,9,15,45,15,2,0,0,0,1
2024-04-09 16:00:00,451,0.6585,449.0,0.6815,6.8,484.0,0.7314,16.3,4,9,16,0,15,2,0,0,0,1
2024-04-09 16:15:00,481,0.6549,438.0,0.6849,6.8,505.0,0.7406,16.3,4,9,16,15,15,2,0,0,0,1
2024-04-09 16:30:00,486,0.6749,462.0,0.7056,6.8,466.0,0.7682,16.3,4,9,16,30,15,2,0,0,0,1
2024-04-09 16:45:00,483,0.7019,446.0,0.7018,6.8,477.0,0.7379,16.3,4,9,16,45,15,2,0,0,0,1
2024-04-09 17:00:00,511,0.6693,501.0,0.6747,6.8,548.0,0.7208,16.3,4,9,17,0,15,2,0,0,0,1
2024-04-09 17:15:00,542,0.6568,464.0,0.681,6.8,490.0,0.7286,16.3,4,9,17,15,15,2,0,0,0,1
2024-04-09 17:30:00,558,0.7168,490.0,0.702,6.8,475.0,0.7453,16.3,4,9,17,30,15,2,0,0,0,1
2024-04-09 17:45:00,515,0.6932,448.0,0.683,6.8,440.0,0.7023,16.3,4,9,17,45,15,2,0,0,0,1
2024-04-09 18:00:00,500,0.672,424.0,0.6392,6.8,424.0,0.6934,16.3,4,9,18,0,15,2,0,0,0,1
2024-04-09 18:15:00,463,0.635,407.0,0.6634,6.8,427.0,0.6979,16.3,4,9,18,15,15,2,0,0,0,1
2024-04-09 18:30:00,415,0.6458,369.0,0.6369,6.8,395.0,0.681,16.3,4,9,18,30,15,2,0,0,0,1
2024-04-09 18:45:00,366,0.6093,351.0,0.6325,6.8,355.0,0.6789,16.3,4,9,18,45,15,2,0,0,0,1
2024-04-09 19:00:00,349,0.5731,314.0,0.5828,6.8,328.0,0.6738,16.3,4,9,19,0,15,2,0,0,0,1
2024-04-09 19:15:00,319,0.558,275.0,0.5927,6.8,307.0,0.5961,16.3,4,9,19,15,15,2,0,0,0,1
2024-04-09 19:30:00,295,0.4847,268.0,0.5075,6.8,314.0,0.6146,16.3,4,9,19,30,15,2,0,0,0,1
2024-04-09 19:45:00,291,0.5017,280.0,0.5107,6.8,302.0,0.5795,16.3,4,9,19,45,15,2,0,0,0,1
2024-04-09 20:00:00,284,0.4824,254.0,0.4921,6.8,253.0,0.5652,16.3,4,9,20,0,15,2,0,0,0,1
2024-04-09 20:15:00,231,0.4892,237.0,0.4684,6.8,252.0,0.5754,16.3,4,9,20,15,15,2,0,0,0,1
2024-04-09 20:30:00,255,0.4471,220.0,0.5227,6.8,240.0,0.5917,16.3,4,9,20,30,15,2,0,0,0,1
2024-04-09 20:45:00,248,0.4879,269.0,0.4796,6.8,264.0,0.5455,16.3,4,9,20,45,15,2,0,0,0,1
2024-04-09 21:00:00,229,0.4192,197.0,0.4162,6.8,246.0,0.5,16.3,4,9,21,0,15,2,0,0,0,1
2024-04-09 21:15:00,224,0.4509,202.0,0.4505,6.8,240.0,0.4875,16.3,4,9,21,15,15,2,0,0,0,1
2024-04-09 21:30:00,223,0.435,200.0,0.46,6.8,220.0,0.5273,16.3,4,9,21,30,15,2,0,0,0,1
2024-04-09 21:45:00,196,0.4184,197.0,0.4721,6.8,188.0,0.5585,16.3,4,9,21,45,15,2,0,0,0,1
2024-04-09 22:00:00,166,0.488,167.0,0.4431,6.8,214.0,0.5,16.3,4,9,22,0,15,2,0,0,0,1
2024-04-09 22:15:00,205,0.3951,189.0,0.4497,6.8,214.0,0.5467,16.3,4,9,22,15,15,2,0,0,0,1
2024-04-09 22:30:00,177,0.4011,174.0,0.3793,6.8,170.0,0.4471,16.3,4,9,22,30,15,2,0,0,0,1
2024-04-09 22:45:00,157,0.4268,147.0,0.5034,6.8,164.0,0.5305,16.3,4,9,22,45,15,2,0,0,0,1
2024-04-09 23:00:00,163,0.362,169.0,0.3669,6.8,194.0,0.4227,16.3,4,9,23,0,15,2,0,0,0,1
2024-04-09 23:15:00,172,0.3837,163.0,0.3681,6.8,178.0,0.4438,16.3,4,9,23,15,15,2,0,0,0,1
2024-04-09 23:30:00,144,0.3194,141.0,0.3688,6.8,148.0,0.4122,16.3,4,9,23,30,15,2,0,0,0,1
2024-04-09 23:45:00,140,0.3357,131.0,0.3282,6.8,122.0,0.4262,16.3,4,9,23,45,15,2,0,0,0,1
2024-04-10 00:00:00,115,0.3478,93.0,0.4086,6.8,107.0,0.4299,16.3,4,10,0,0,15,3,0,0,0,1
2024-04-10 00:15:00,125,0.352,111.0,0.3514,6.8,108.0,0.463,16.3,4,10,0,15,15,3,0,0,0,1
2024-04-10 00:30:00,117,0.3248,124.0,0.3468,6.8,107.0,0.4112,16.3,4,10,0,30,15,3,0,0,0,1
